,Source.Name,,created_at,,id,,like_count,quote_count,reply_count,retweet_count,,tweet,,CLEANED
603,FinancialTimesv3_0912.csv,,08/09/2020 18:30,,248,,23,1,2,6,,"Tesla’s stock on Tuesday fell by the most since March, in a sell-off sparked by news that the electric car pioneer was passed over by the S&amp;P 500 https://t.co/aCLdcRcBu6 https://t.co/1jE9JwfHHx",,Teslas stock on Tuesday fell by the most since March in a selloff sparked by news that the electric car pioneer was passed over by the SampP 500 httpstcoaCLdcRcBu6 httpstco1jE9JwfHHx
602,FinancialTimesv3_0912.csv,,08/09/2020 18:31,,249,,15,1,4,6,,Disney under fire for filming in Chinese region where Uighurs detained https://t.co/sJInLEtsxk,,Disney under fire for filming in Chinese region where Uighurs detained httpstcosJInLEtsxk
599,FinancialTimesv3_0912.csv,,08/09/2020 19:15,,250,,22,1,1,6,,RT @WarwickChing: FT SURVEY: Should chancellor Rishi Sunak introduce a wealth tax? Please complete our short survey at https://t.co/ZlPRmIH…,,RT WarwickChing FT SURVEY Should chancellor Rishi Sunak introduce a wealth tax? Please complete our short survey at httpstcoZlPRmIH
595,FinancialTimesv3_0912.csv,,08/09/2020 20:30,,251,,0,0,0,6,,Conservative MPs were astonished after cabinet minister Brandon Lewis said the UK government intended to 'break international law' https://t.co/zRCFHf4Czx,,Conservative MPs were astonished after cabinet minister Brandon Lewis said the UK government intended to break international law httpstcozRCFHf4Czx
593,FinancialTimesv3_0912.csv,,08/09/2020 21:00,,252,,16,3,6,6,,Two Australian journalists in China were forced to shelter under Australian diplomatic protection for five days following a police visit https://t.co/gB0CrzEKF8,,Two Australian journalists in China were forced to shelter under Australian diplomatic protection for five days following a police visit httpstcogB0CrzEKF8
589,FinancialTimesv3_0912.csv,,08/09/2020 22:00,,253,,21,0,3,6,,Analysis: The big calculation for Boris Johnson in the coming weeks is whether 'no deal' is worth the political and economic price — especially at a time of economic crisis and when Scottish independence is back on the agenda  https://t.co/CiGAvIIlOu,,Analysis The big calculation for Boris Johnson in the coming weeks is whether no deal is worth the political and economic price  especially at a time of economic crisis and when Scottish independence is back on the agenda  httpstcoCiGAvIIlOu
587,FinancialTimesv3_0912.csv,,08/09/2020 22:15,,254,,16,0,1,6,,RT @ftdata: What bats’ remarkable immune systems can teach us in the effort to develop drugs or vaccines for Covid-19 https://t.co/EKefiHJx…,,RT ftdata What bats remarkable immune systems can teach us in the effort to develop drugs or vaccines for Covid19 httpstcoEKefiHJx
586,FinancialTimesv3_0912.csv,,08/09/2020 22:19,,255,,13,0,0,6,,Slack forecasts slower revenue growth as customers cut costs https://t.co/K3FogCFHq4,,Slack forecasts slower revenue growth as customers cut costs httpstcoK3FogCFHq4
584,FinancialTimesv3_0912.csv,,08/09/2020 23:00,,256,,5,0,0,6,,FT View: The recent drop in the valuations of tech stocks may have been enough to take some of the heat out of the market for now but a concern must be that SoftBank could be the snowflake that starts the avalanche https://t.co/14YUKNdz2l,,FT View The recent drop in the valuations of tech stocks may have been enough to take some of the heat out of the market for now but a concern must be that SoftBank could be the snowflake that starts the avalanche httpstco14YUKNdz2l
583,FinancialTimesv3_0912.csv,,08/09/2020 23:15,,257,,16,0,2,6,,"RT @GeorgeWParker: Deal or no deal? As clouds gather over the Frost/Barnier talks in London, @FT Big Read looks at what's at stake and how…",,RT GeorgeWParker Deal or no deal? As clouds gather over the FrostBarnier talks in London FT Big Read looks at whats at stake and how
582,FinancialTimesv3_0912.csv,,08/09/2020 23:30,,258,,0,0,0,6,,Disney has come under fire for filming parts of 'Mulan' in a Chinese region where Muslims are held in internment camps https://t.co/V83a52fa3z,,Disney has come under fire for filming parts of Mulan in a Chinese region where Muslims are held in internment camps httpstcoV83a52fa3z
581,FinancialTimesv3_0912.csv,,08/09/2020 23:35,,259,,14,0,0,6,,AstraZeneca pauses vaccine trial after suspected adverse event https://t.co/6hQ2Izl2wP,,AstraZeneca pauses vaccine trial after suspected adverse event httpstco6hQ2Izl2wP
580,FinancialTimesv3_0912.csv,,08/09/2020 23:51,,260,,13,1,3,6,,Coronavirus latest: New cases in California show decline as summer surge eases https://t.co/inklcu79Hd,,Coronavirus latest New cases in California show decline as summer surge eases httpstcoinklcu79Hd
578,FinancialTimesv3_0912.csv,,09/09/2020 01:41,,261,,10,3,1,6,,South Korean retail investors scramble for a piece of Kakao Games IPO https://t.co/yflllBBYCZ,,South Korean retail investors scramble for a piece of Kakao Games IPO httpstcoyflllBBYCZ
575,FinancialTimesv3_0912.csv,,09/09/2020 02:42,,262,,16,1,2,6,,SoftBank shares sink as tech rout spreads to Asia https://t.co/Z8NQCuERjQ,,SoftBank shares sink as tech rout spreads to Asia httpstcoZ8NQCuERjQ
576,FinancialTimesv3_0912.csv,,09/09/2020 02:42,,263,,14,1,1,6,,China’s Middle East strategy comes at a cost to the US https://t.co/BLxfoFW8J0,,Chinas Middle East strategy comes at a cost to the US httpstcoBLxfoFW8J0
574,FinancialTimesv3_0912.csv,,09/09/2020 03:07,,264,,14,3,0,6,,Kim Jong Un’s dependence on China grows as virus hits economy https://t.co/7TUJppcVCs,,Kim Jong Uns dependence on China grows as virus hits economy httpstco7TUJppcVCs
573,FinancialTimesv3_0912.csv,,09/09/2020 04:20,,265,,2,0,6,6,,"Daily coronavirus thread: The US reported its smallest one-day increase in cases since mid-June, New York added four states to its quarantine list and England’s testing director apologised for shortages. Follow our live coverage here: https://t.co/Vv6mgksQmn",,Daily coronavirus thread The US reported its smallest oneday increase in cases since midJune New York added four states to its quarantine list and Englands testing director apologised for shortages Follow our live coverage here httpstcoVv6mgksQmn
572,FinancialTimesv3_0912.csv,,09/09/2020 04:33,,266,,0,0,0,6,,"RT @emmavj: ‘I’m the girl who’s obsessed with heels. They make me feel hot, they make me feel sexy, and they change my walk.’
.⁦@serenawill…",,RT emmavj Im the girl whos obsessed with heels They make me feel hot they make me feel sexy and they change my walkserenawill
571,FinancialTimesv3_0912.csv,,09/09/2020 04:40,,267,,13,3,1,6,,SoftBank shares fell as much as 7% Wednesday morning after US tech stocks suffered their worst one-day sell-off since March’s market chaos https://t.co/SSkGrxBaPq https://t.co/LSjcCyGmY4,,SoftBank shares fell as much as 7 Wednesday morning after US tech stocks suffered their worst oneday selloff since Marchs market chaos httpstcoSSkGrxBaPq httpstcoLSjcCyGmY4
569,FinancialTimesv3_0912.csv,,09/09/2020 05:00,,268,,0,0,0,6,,"FT Asia editor @JamilAnderlini: If oil and influence were the prizes, then China, not the US, won the Iraq war and its aftermath — without ever firing a shot https://t.co/bvIWFVJNIx",,FT Asia editor JamilAnderlini If oil and influence were the prizes then China not the US won the Iraq war and its aftermath  without ever firing a shot httpstcobvIWFVJNIx
568,FinancialTimesv3_0912.csv,,09/09/2020 05:20,,269,,9,3,0,7,,AstraZeneca has paused all clinical trials of its Oxford university Covid-19 vaccine after a participant’s suspected serious adverse reaction https://t.co/fyUXP554Lf,,AstraZeneca has paused all clinical trials of its Oxford university Covid19 vaccine after a participants suspected serious adverse reaction httpstcofyUXP554Lf
565,FinancialTimesv3_0912.csv,,09/09/2020 06:00,,270,,12,1,8,7,,"The death of popular Indian actor Sushant Singh Rajput has been spun into a national television spectacle, with enough masala for the most melodramatic potboiler, @AmyKazmin writes https://t.co/p88PXVpk4N",,The death of popular Indian actor Sushant Singh Rajput has been spun into a national television spectacle with enough masala for the most melodramatic potboiler AmyKazmin writes httpstcop88PXVpk4N
564,FinancialTimesv3_0912.csv,,09/09/2020 06:20,,271,,33,3,2,7,,"Alex, a Chinese science PhD student at a US Ivy League university, said he felt compelled to hand over passwords to his electronic devices to avoid missing a flight. ‘I had no choice.’ https://t.co/SpsdIYMq0j",,Alex a Chinese science PhD student at a US Ivy League university said he felt compelled to hand over passwords to his electronic devices to avoid missing a flight I had no choice httpstcoSpsdIYMq0j
559,FinancialTimesv3_0912.csv,,09/09/2020 07:40,,272,,8,1,2,7,,Analysis: The explosive resignation of the UK government’s most senior lawyer on Tuesday has exposed a long-brewing Brexit row in Whitehall https://t.co/IdsWzfmkdf,,Analysis The explosive resignation of the UK governments most senior lawyer on Tuesday has exposed a longbrewing Brexit row in Whitehall httpstcoIdsWzfmkdf
557,FinancialTimesv3_0912.csv,,09/09/2020 08:40,,273,,17,4,2,7,,"‘There’s a game of bluff going on,’ France’s minister for external trade told the FT, saying the UK’s refusal to agree to ‘level playing field’ rules have made a Brexit deal unattainable https://t.co/GmLN7TWLdt",,Theres a game of bluff going on Frances minister for external trade told the FT saying the UKs refusal to agree to level playing field rules have made a Brexit deal unattainable httpstcoGmLN7TWLdt
556,FinancialTimesv3_0912.csv,,09/09/2020 09:00,,274,,8,1,2,7,,"Brazilian president Jair Bolsonaro is back in the limelight, with some analysts say he is benefiting politically after recovering from Covid-19. But the FT's @AndresSchipani explains the risks of downplaying the pandemic in Brazil https://t.co/DP55gPs0cZ",,Brazilian president Jair Bolsonaro is back in the limelight with some analysts say he is benefiting politically after recovering from Covid19 But the FTs AndresSchipani explains the risks of downplaying the pandemic in Brazil httpstcoDP55gPs0cZ
554,FinancialTimesv3_0912.csv,,09/09/2020 10:00,,275,,27,2,3,7,,David Beckham’s esports team aims to raise £20m to tap into the surging popularity of online gaming: https://t.co/X7fV8zDcpz https://t.co/p634OsLA2D,,David Beckhams esports team aims to raise 20m to tap into the surging popularity of online gaming httpstcoX7fV8zDcpz httpstcop634OsLA2D
553,FinancialTimesv3_0912.csv,,09/09/2020 10:12,,276,,24,1,6,7,,"RT @JamesShotter: Maxim Znak, one of the last leaders of Belarus's opposition Co-ordination Council still active in the country, has been d…",,RT JamesShotter Maxim Znak one of the last leaders of Belaruss opposition Coordination Council still active in the country has been d
552,FinancialTimesv3_0912.csv,,09/09/2020 10:50,,277,,46,0,9,7,,"UK companies said they are seeing more employees returning to work, despite fears over the recent surge in Covid-19 cases https://t.co/MPSdAh19vI https://t.co/x7j52TdL03",,UK companies said they are seeing more employees returning to work despite fears over the recent surge in Covid19 cases httpstcoMPSdAh19vI httpstcox7j52TdL03
548,FinancialTimesv3_0912.csv,,09/09/2020 11:35,,278,,10,1,0,7,,Millions are being spent by British companies to be able to trade with Northern Ireland post-Brexit: https://t.co/IIFRXjbXW8 https://t.co/eyxvQkbBeg,,Millions are being spent by British companies to be able to trade with Northern Ireland postBrexit httpstcoIIFRXjbXW8 httpstcoeyxvQkbBeg
547,FinancialTimesv3_0912.csv,,09/09/2020 11:36,,279,,27,2,7,7,,"Since the coronavirus crisis ravaged the UK economy, some Conservatives are pushing for a no-deal Brexit because its effects would be small by comparison: https://t.co/IIFRXjbXW8 https://t.co/Kv4bJpiKDV",,Since the coronavirus crisis ravaged the UK economy some Conservatives are pushing for a nodeal Brexit because its effects would be small by comparison httpstcoIIFRXjbXW8 httpstcoKv4bJpiKDV
545,FinancialTimesv3_0912.csv,,09/09/2020 11:53,,280,,7,0,0,7,,"⚡️ “Here's what Boris Johnson's Brexit plan could do to the UK's economy”

https://t.co/U6XJJ81esw",, Heres what Boris Johnsons Brexit plan could do to the UKs economyhttpstcoU6XJJ81esw
544,FinancialTimesv3_0912.csv,,09/09/2020 12:30,,281,,12,0,4,7,,Russians go to the polls this Sunday in a major test of president Vladimir Putin's popularity. Here's why this matters: https://t.co/LlRG06DHlI,,Russians go to the polls this Sunday in a major test of president Vladimir Putins popularity Heres why this matters httpstcoLlRG06DHlI
542,FinancialTimesv3_0912.csv,,09/09/2020 12:45,,282,,12,1,3,7,,"Hours before succumbing to novichok, Russian activist Alexei Navalny was urging citizens to take part in Sunday's elections: https://t.co/MV06whG63Z https://t.co/qHGwBDwqUf",,Hours before succumbing to novichok Russian activist Alexei Navalny was urging citizens to take part in Sundays elections httpstcoMV06whG63Z httpstcoqHGwBDwqUf
543,FinancialTimesv3_0912.csv,,09/09/2020 12:45,,283,,15,1,2,7,,"Putin-backed candidates in Russia's Irkutsk, Komi and Arkhangelsk regions face the strongest challenges in this year's regional elections: https://t.co/rSWLNvA9Se https://t.co/jlR5nocrk1",,Putinbacked candidates in Russias Irkutsk Komi and Arkhangelsk regions face the strongest challenges in this years regional elections httpstcorSWLNvA9Se httpstcojlR5nocrk1
541,FinancialTimesv3_0912.csv,,09/09/2020 12:46,,284,,0,0,0,7,,Public anger has mounted in Russia over falling wages and economic stagnation: https://t.co/MV06whG63Z https://t.co/QTBcG9x1NX,,Public anger has mounted in Russia over falling wages and economic stagnation httpstcoMV06whG63Z httpstcoQTBcG9x1NX
538,FinancialTimesv3_0912.csv,,09/09/2020 14:00,,285,,13,1,3,7,,RT @bhgreeley: The Lake Travis Trump parade had a problem that other boat parades have avoided: constructive interference. If they had run…,,RT bhgreeley The Lake Travis Trump parade had a problem that other boat parades have avoided constructive interference If they had run
537,FinancialTimesv3_0912.csv,,09/09/2020 14:30,,286,,12,2,2,7,,RT @ChassNews: “There’s a game of bluff going on” -French trade minister warns UK on Brexit level playing field https://t.co/QcUMvr3O59 via…,,RT ChassNews Theres a game of bluff going on French trade minister warns UK on Brexit level playing field httpstcoQcUMvr3O59 via
536,FinancialTimesv3_0912.csv,,09/09/2020 15:00,,287,,17,0,5,7,,"In other news, tennis star Serena Williams writes for the FT about why she loves wearing heels so much: https://t.co/uvJ6PuhFjd https://t.co/URB9Juj9Gn",,In other news tennis star Serena Williams writes for the FT about why she loves wearing heels so much httpstcouvJ6PuhFjd httpstcoURB9Juj9Gn
535,FinancialTimesv3_0912.csv,,09/09/2020 15:30,,288,,9,0,0,7,,AstraZeneca has paused all clinical trials of its Oxford university Covid-19 vaccine after a participant’s suspected serious adverse reaction https://t.co/uPjyKNH1MA,,AstraZeneca has paused all clinical trials of its Oxford university Covid19 vaccine after a participants suspected serious adverse reaction httpstcouPjyKNH1MA
