,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
1384,4898091,2020-01-15 05:20:05+00:00, ,1217315496103763968,en,41,0,2,17,SocialFlow,A Senate resolution to limit Donald Trump’s military authority in Iran could pass after gaining support from four Republicans https://t.co/xDq1UNs9XN
1382,4898091,2020-01-15 06:00:06+00:00, ,1217325567051169792,en,4,0,2,1,SocialFlow,"With three weeks until the Iowa caucuses, six of the leading Democratic candidates clashed over whether a woman could win the White House https://t.co/Uh53P7wYkv"
1379,4898091,2020-01-15 07:15:05+00:00, ,1217344435085815809,en,17,2,0,10,SocialFlow,"Investment in UK-based tech start-ups exceeded £10bn for the first time last year, jumping 44%, as Europe begins to close the funding gap with the US and China https://t.co/Un93QKQH0V https://t.co/LZIfEdCs4Q"
1376,4898091,2020-01-15 08:15:04+00:00, ,1217359533724635137,en,23,1,0,8,SocialFlow,"Oxford university is planning to increase the size of its 100-year bond, which attracted close to £3bn in orders when it opened in 2017 https://t.co/J8yQU1opkL"
1374,4898091,2020-01-15 08:45:03+00:00, ,1217367078249861122,en,6,2,2,5,SocialFlow,"The House of Commons authorities believe it would cost £320,000-£500,000 to ring Big Ben, which has been silenced since 2017 for refurbishments https://t.co/y7MUq9d6p0"
1371,4898091,2020-01-15 09:40:06+00:00, ,1217380931612368896,en,17,3,1,9,SocialFlow,"The documents include handwritten notes, letters and instant messages, among them a missive from Rudy Giuliani, Donald Trump’s personal lawyer, to Volodymyr Zelensky, Ukraine’s president https://t.co/kbmdTGj4nK"
1370,4898091,2020-01-15 10:00:14+00:00, ,1217385997849300992,en,13,1,3,5,SocialFlow,A rescue deal to save regional airline Flybe from the brink of collapse has been attacked by the chief of the owner of British Airways as a 'blatant misuse of public funds https://t.co/Im498XsQYd
1369,4898091,2020-01-15 10:15:03+00:00, ,1217389727504044032,en,0,0,0,12,SocialFlow,RT @TRtravels: Exclusive: first review of the Arctic Bath: Sweden’s spectacular new floating spa hotel https://t.co/OK33FmjEKD via @financi…
1368,4898091,2020-01-15 10:20:04+00:00, ,1217390989729587200,en,32,1,0,13,SocialFlow,"Greg Jensen, co-chief investment officer of Bridgewater Associates, the world’s largest hedge fund, says gold could surge to a record high above $2,000 an ounce https://t.co/UhZTQSLGsT https://t.co/qtQevZKeKV"
1365,4898091,2020-01-15 11:20:05+00:00, ,1217406090977185793,en,6,0,0,0,SocialFlow,"Elaine Moore: Perhaps once you have used someone’s towels in an Airbnb, or seen them cooking in their restaurant, it is hard to write something negative. Especially if you think that they might see it
https://t.co/4alJO1NEmn"
1364,4898091,2020-01-15 11:40:06+00:00, ,1217411132132155392,en,56,5,4,30,SocialFlow,"James Murdoch has criticised his father’s news outlets for promoting false scepticism about climate change as deadly bushfires tear across Australia, the original home of Rupert Murdoch’s news empire
https://t.co/9gz8VxLqwF"
1363,4898091,2020-01-15 12:00:06+00:00, ,1217416161496911872,en,9,2,4,3,SocialFlow,"Leo Varadkar, who became Ireland’s prime minister in 2017, faces his biggest test: winning his own mandate to lead the country in a snap election next month https://t.co/MowJz7jlXI"
1362,4898091,2020-01-15 12:20:04+00:00, ,1217421187913015297,en,59,8,5,33,SocialFlow,"In rich countries, fertility rates have hovered below replacement levels of 2.1 children per woman for decades, but they are now below that threshold in middle-income countries across the world, from Iran to Thailand to Brazil https://t.co/mFd8Haipap"
1358,4898091,2020-01-15 13:00:13+00:00, ,1217431292473696256,en,6,0,1,2,SocialFlow,Good morning New York. While you were sleeping this was our most-read story https://t.co/L6Kxc7mjTQ
1354,4898091,2020-01-15 14:00:16+00:00, ,1217446402974003201,en,12,0,1,4,SocialFlow,"UK inflation is the lowest since November 2016 and below analysts’ expectations of no change
https://t.co/gu3wpmaXic https://t.co/4TVwjDUulh"
1353,4898091,2020-01-15 14:20:06+00:00, ,1217451395764441088,en,13,2,0,2,SocialFlow,"The House of Representatives will vote on sending articles of impeachment to the US Senate on Wednesday
https://t.co/xMY1Jo18gj"
1352,4898091,2020-01-15 14:39:22+00:00, ,1217456244526583808,en,30,9,0,18,SocialFlow,Russian prime minister Dmitry Medvedev has resigned hours after Vladimir Putin said he planned a referendum to approve major changes to the constitution https://t.co/X1eaiJadZs
1351,4898091,2020-01-15 14:40:07+00:00, ,1217456430791438337,en,6,0,0,1,SocialFlow,"Having muscled out their competitors, Zomato and Swiggy together account for around four-fifths of the market and claim to be in some 500 Indian cities each
https://t.co/nBEFzIIgKk"
1350,4898091,2020-01-15 15:00:19+00:00, ,1217461517500715009,en,26,0,2,7,SocialFlow,"The renminbi is now much weaker than it was before the US first slapped tariffs on Chinese goods
https://t.co/VSpb3vKhTO"
1349,4898091,2020-01-15 15:20:03+00:00, ,1217466481170157568,en,9,0,1,11,SocialFlow,"France, the UK and Germany have been battling to save the deal since President Donald Trump unilaterally withdrew the US from the accord in 2018 and imposed crippling economic sanctions
https://t.co/ug20h4D1j1"
1348,4898091,2020-01-15 15:36:53+00:00, ,1217470719875067904,en,0,0,0,10,SocialFlow,"RT @hancocktom: ""Since Sars, China has absolutely transformed its surveillance system and its transparency in communicating the results. Th…"
1347,4898091,2020-01-15 15:40:06+00:00, ,1217471528243269632,en,17,3,1,5,SocialFlow,"Johan Lundgren, chief executive of easyJet, said: 'Taxpayers should not be used to bail out individual companies, especially when they are backed by well-funded businesses'
https://t.co/RlzFdrauZ1"
1345,4898091,2020-01-15 16:20:05+00:00, ,1217481589669728256,en,72,7,2,34,SocialFlow,"Jeff Bezos has announced that Amazon will invest $1bn to digitise small and medium businesses across India and target $10bn in 'Make in India' exports by 2025
https://t.co/PKSuySMlxZ"
1339,4898091,2020-01-15 18:23:31+00:00, ,1217512652202827777,en,51,6,9,31,SocialFlow,The US and China have signed an agreement to pause the trade war that has weighed on the global economy for almost two years. The deal leaves most American tariffs on $360bn of Chinese goods in place while avoiding the threat of further escalation for now https://t.co/V9Rrz4Y60a
1335,4898091,2020-01-15 19:40:06+00:00, ,1217531927000944640,en,157,8,8,108,SocialFlow,An outbreak of a new viral disease in China has prompted concern about the risks and fears of an official cover-up. Here’s what you should know about the Sars-like coronavirus if you’re planning on traveling to China: https://t.co/aNV2FCm8aO
1333,4898091,2020-01-15 20:20:04+00:00, ,1217541982240890894,en,28,1,0,8,SocialFlow,"Opinion: London has been careless with its markets. In other cities, the continuity of food markets is acknowledged as a critical component of culture and identity https://t.co/wKMC6y3VbK"
1332,4898091,2020-01-15 20:40:05+00:00, ,1217547022636548097,en,63,3,8,36,SocialFlow,Jeff Bezos has announced that Amazon will invest $1bn to digitise small and medium businesses across India and target $10bn in 'Make in India' exports by 2025 https://t.co/8gDkmDlq1p
1329,4898091,2020-01-15 21:33:04+00:00, ,1217560354580025345,en,29,4,0,18,SocialFlow,"Just published: front page of the Financial Times, UK edition, Thursday 16 January        https://t.co/pvfqTlSjVD https://t.co/Hg1LAKr7Gg"
1327,4898091,2020-01-15 22:00:08+00:00, ,1217567165903253504,en,15,3,0,4,SocialFlow,"Sweet and slightly smoky, this beetroot sabzi salad by Honey &amp; Co is the perfect seasonal side dish https://t.co/CcOmeRtcih"
1326,4898091,2020-01-15 22:20:07+00:00, ,1217572195335114753,en,32,1,1,17,SocialFlow,Vladimir Putin has announced the most sweeping political changes in Russia in almost three decades. What are these changes? Why is the president making them? And will he cede power when his term expires? 👇 https://t.co/5YZ5rz8ThV
1325,4898091,2020-01-15 22:40:06+00:00, ,1217577226281082881,en,22,2,4,17,SocialFlow,"Just published: front page of the Financial Times, international edition, Thursday 16 January        https://t.co/jYrXqVWYOQ https://t.co/8I0sX90apI"
1324,4898091,2020-01-15 22:53:25+00:00, ,1217580575495729153,en,18,0,4,12,SocialFlow,What’s in the US-China ‘phase one’ trade deal? https://t.co/Qh0hmTuZfJ
1322,4898091,2020-01-16 00:00:16+00:00, ,1217597397779566592,en,0,0,0,170,SocialFlow,RT @lionelbarber: NEW: my exclusive farewell interview with Chancellor Angela Merkel who warns EU: ‘Brexit is a wake-up call’.  Danke @GuyC…
1318,4898091,2020-01-16 02:23:07+00:00, ,1217633347951828992,en,8,1,0,6,SocialFlow,State Grid warns that China GDP at risk of slipping to 4% https://t.co/UUXjtzIaML
1314,4898091,2020-01-16 03:40:07+00:00, ,1217652728102576128,en,7,0,1,5,SocialFlow,Carlos Ghosn may have had legitimate concerns over whether he would receive a fair trial in Japan. But his escape means the opportunity to subject his case to global scrutiny has been lost https://t.co/87YT3jLejk
1313,4898091,2020-01-16 03:47:41+00:00, ,1217654630802493442,en,52,2,1,30,SocialFlow,"Machine learning based on devices, rather than in the cloud, has become one of the most important technology frontiers in artificial intelligence https://t.co/0KpIWDoLhN"
1312,4898091,2020-01-16 04:00:08+00:00, ,1217657765335896064,en,4,1,0,7,SocialFlow,"Here is a breakdown of what’s in the ‘phase one’ trade deal signed between Washington and Beijing, including protections for intellectual property and technology transfers — and what isn’t https://t.co/Hbe4aukxS6"
1311,4898091,2020-01-16 04:20:06+00:00, ,1217662788933427201,en,28,3,6,16,SocialFlow,"Gillian Tett: In decades past, central bankers ruled the financial system by projecting an image that seemed unchanging, conservative and sober. But they face a shocking challenge from freewheeling, hoodie-wearing Facebook https://t.co/pNCiCNyuyr"
1305,4898091,2020-01-16 06:40:05+00:00, ,1217698016569839617,en,29,2,2,17,SocialFlow,"Companies including Apple, Microsoft and BMW have called for the EU to target so-called patent trolls, who buy up patents in the hope of making a profit through licences or lawsuits https://t.co/boQJY2uwFV"
1300,4898091,2020-01-16 07:30:06+00:00, ,1217710601834844162,en,7,0,2,4,SocialFlow,"After returning 109 new MPs in the December election, many from former Labour constituencies, Britain’s Conservative party is reinforcing its presence outside London https://t.co/w2KAxvAUHF"
1298,4898091,2020-01-16 07:50:05+00:00, ,1217715631891582978,en,0,0,0,7,SocialFlow,"RT @mjruehl: Sign up to Tech Scroll Asia, our newsletter covering all things Asia tech for free and get a complimentary subscription to the…"
1297,4898091,2020-01-16 08:00:12+00:00, ,1217718178748542978,en,16,3,1,17,SocialFlow,"The Sars-like coronavirus, which has hospitalised more than 40 people in China, has been identified in a Japanese resident who returned from a trip to Wuhan on January 6 https://t.co/0Jz5L7QtlF"
1296,4898091,2020-01-16 08:15:02+00:00, ,1217721910072631296,en,14,0,1,4,SocialFlow,"AIG has selected Mazars to audit its UK operations, eschewing a Big Four firm for the first time and marking a coup for the UK’s eighth-largest auditor https://t.co/Jf0BDUvPia"
1295,4898091,2020-01-16 08:30:09+00:00, ,1217725713740107776,en,19,0,2,12,SocialFlow,"Philip Stephens: Good is not the same as popular, at least not in rich economies. Trade deals create absolute losers as well as winners https://t.co/Rhyjce0bVx"
1293,4898091,2020-01-16 09:00:04+00:00, ,1217733245296685056,en,36,0,2,13,SocialFlow,"The purchase of the 1,758-carat stone signals Louis Vuitton’s growing ambitions in high-end jewellery. ‘It’s the biggest potential we have right now,’ Michael Burke, chairman and chief executive, tells the FT https://t.co/oGDDIYCCao"
1291,4898091,2020-01-16 09:40:05+00:00, ,1217743313488556035,en,30,3,2,18,SocialFlow,"Hyundai and Kia have pumped €100m into UK electric vehicle start-up Arrival, one of the largest investments in Britain’s car industry since the 2016 Brexit referendum https://t.co/Pnv8Jwajlq"
1288,4898091,2020-01-16 10:40:04+00:00, ,1217758411036798977,en,68,9,3,39,SocialFlow,"The mining company Lucara recovered a 1,758-carat rough diamond — the second-largest found in a century, and now Louis Vuitton has emerged as the surprise buyer https://t.co/XbXHExsco1"
1278,4898091,2020-01-16 13:42:29+00:00, ,1217804316737789952,en,0,0,0,90,SocialFlow,"RT @EdwardGLuce: “As Jefferson said about slavery, the strongman’s dilemma can be likened to holding on to the ears of a wolf. You want to…"
1277,4898091,2020-01-16 14:00:05+00:00, ,1217808744807124993,en,32,3,8,17,SocialFlow,"Edward Luce: It is notable that President Trump has not said a negative word in public about Vladimir Putin. Contrast this with the belittling language Mr Trump uses for his democratically elected counterparts in Europe and elsewhere
https://t.co/TKLXezUetB"
1276,4898091,2020-01-16 14:20:05+00:00, ,1217813780425584645,en,16,0,3,15,SocialFlow,"Tony Barber: Vladimir Putin’s methods are a distinctively Russian form of government, with recognisable antecedents in tsarist and Soviet times
https://t.co/9sFmz8KT5m"
1273,4898091,2020-01-16 14:56:50+00:00, ,1217823026357641216,en,577,74,198,290,Ads Uploader for Twitter,Can Boris Johnson’s controversial adviser stay in Downing Street long enough to deliver his radical agenda? https://t.co/h0QWpyby2h
1271,4898091,2020-01-16 14:56:51+00:00, ,1217823029939654657,en,166,7,11,47,Ads Uploader for Twitter,"""When I fly home to Sydney out of a northern winter, the thing that always strikes me first, the thing I look forward to, is the light. That crisp blue, arc-light brightness. The shimmering air, rinsed by thousands of miles of uninterrupted ocean."" https://t.co/CU3UG2cLND"
1268,4898091,2020-01-16 14:56:52+00:00, ,1217823035660566528,en,21,1,0,9,Ads Uploader for Twitter,"""When I fly home to Sydney out of a northern winter, the thing that always strikes me first, the thing I look forward to, is the light. That crisp blue, arc-light brightness. The shimmering air, rinsed by thousands of miles of uninterrupted ocean."" https://t.co/Xai5AcUbHf"
1267,4898091,2020-01-16 14:56:52+00:00, ,1217823037556391936,en,73,0,0,24,Ads Uploader for Twitter,"""When I fly home to Sydney out of a northern winter, the thing that always strikes me first, the thing I look forward to, is the light. That crisp blue, arc-light brightness. The shimmering air, rinsed by thousands of miles of uninterrupted ocean."" https://t.co/yuDBnEpPG3"
1265,4898091,2020-01-16 14:56:53+00:00, ,1217823041176121345,en,215,19,30,32,Ads Uploader for Twitter,"""The trick is to identify your favourite booze, the more decadent the better, and renounce almost everything else."" https://t.co/WJRpkziqhN"
